Long,Lat,Value,v1_sp_75_555_111_1021_0__real3,abs-Resiual,SQ-Residual,R_error
4.9,-2.8,-0.470345076,0.336069763,0.806414839,0.650304893,2.399545952
5,-2.8,-0.47280847,-0.607214689,0.134406219,0.018065032,0.221348761
-5,-2.7,-0.289279022,-0.286242515,0.003036507,9.22037E-06,0.010608161
-4.9,-2.7,-0.252529386,0.021017894,0.27354728,0.074828115,13.01497098
-4.8,-2.7,-0.224336322,-0.087537058,0.136799264,0.018714039,1.562758299
-4.7,-2.7,-0.116174846,-0.082706347,0.033468499,0.00112014,0.404666636
-4.6,-2.7,0.061524389,0.520073175,0.458548786,0.210266989,0.881700514
-4.5,-2.7,0.193631401,-0.022900425,0.216531826,0.046886032,9.455362779
-4.4,-2.7,0.239248468,1.125761747,0.886513279,0.785905793,0.787478595
-4.3,-2.7,0.324929369,0.976363897,0.651434528,0.424366944,0.667204646
-4.2,-2.7,0.426935099,0.372859567,0.054075532,0.002924163,0.145029219
-4.1,-2.7,0.485705967,0.4408288,0.044877167,0.00201396,0.101801803
-4,-2.7,0.58132734,1.343786955,0.762459615,0.581344664,0.567396202
-3.9,-2.7,0.543608579,0.94402653,0.400417951,0.160334536,0.424159638
-3.8,-2.7,0.448546911,1.520038247,1.071491336,1.148093682,0.704910773
-3.7,-2.7,0.556125394,1.676759362,1.120633968,1.25582049,0.668333211
-3.6,-2.7,0.520876685,0.566548109,0.045671424,0.002085879,0.080613496
-3.5,-2.7,0.181628543,0.482401073,0.30077253,0.090464115,0.62349059
-3.4,-2.7,0.11167819,-0.201086551,0.312764741,0.097821783,1.555373739
-3.3,-2.7,0.159129793,0.309674263,0.15054447,0.022663637,0.486138139
-3.2,-2.7,0.076012677,-0.576016903,0.65202958,0.425142574,1.131962581
-3.1,-2.7,-0.091737958,-0.748650014,0.656912056,0.431533449,0.877462156
-3,-2.7,-0.13434063,0.401334822,0.535675452,0.28694819,1.334734547
-2.9,-2.7,-0.099312315,0.008508508,0.107820823,0.01162533,12.67211869
-2.8,-2.7,0.045949881,0.606710017,0.560760136,0.31445193,0.924263849
-2.7,-2.7,0.187401165,-0.030394351,0.217795516,0.047434887,7.165657732
-2.6,-2.7,0.25640352,-0.314523548,0.570927068,0.325957717,1.815212474
-2.5,-2.7,0.366392545,0.792833626,0.426441081,0.181851995,0.537869569
-2.4,-2.7,0.376692361,0.373798341,0.00289402,8.37535E-06,0.007742196
-2.3,-2.7,0.407168521,0.748800039,0.341631518,0.116712094,0.456238649
-2.2,-2.7,0.533218787,1.274098158,0.740879371,0.548902242,0.581493165
-2.1,-2.7,0.88499104,1.381915212,0.496924172,0.246933632,0.359590927
-2,-2.7,1.416397447,0.779390275,0.637007172,0.405778137,0.817314756
-1.9,-2.7,0.75267724,0.698975086,0.053702154,0.002883921,0.076829855
-1.8,-2.7,0.393206362,0.836474776,0.443268414,0.196486887,0.529924424
-1.7,-2.7,0.263861439,0.318065256,0.054203817,0.002938054,0.170417283
-1.6,-2.7,0.217223669,1.244166136,1.026942467,1.054610831,0.82540622
-1.5,-2.7,0.183888954,1.600774407,1.416885453,2.007564388,0.885125004
-1.4,-2.7,0.121595437,1.532304883,1.410709446,1.990101141,0.920645403
-1.3,-2.7,0.058657208,0.750981927,0.692324719,0.479313517,0.92189265
-1.2,-2.7,0.010374457,0.561130881,0.550756424,0.303332638,0.98151152
-1.1,-2.7,0.019565743,0.567973256,0.548407513,0.3007508,0.965551648
-1,-2.7,0.231364033,0.396438509,0.165074476,0.027249583,0.416393646
-0.9,-2.7,0.677421548,0.77839601,0.100974462,0.010195842,0.129721197
-0.8,-2.7,0.001226797,0.189968839,0.188742042,0.035623558,0.993542115
-0.7,-2.7,-0.286415788,-0.802276015,0.515860227,0.266111774,0.642995949
-0.6,-2.7,-0.36079787,-0.446614116,0.085816246,0.007364428,0.192148529
-0.5,-2.7,-0.5180826,-1.212146282,0.694063682,0.481724394,0.572590695
-0.4,-2.7,-0.577672945,-1.069638968,0.491966023,0.242030568,0.459936519
-0.3,-2.7,-0.43748596,-0.025534008,0.411951952,0.16970441,16.13346215
-0.2,-2.7,-0.371756593,-0.264030337,0.107726256,0.011604946,0.408007115
-0.1,-2.7,-0.333466165,-0.810073674,0.476607509,0.227154717,0.588350818
0,-2.7,-0.340511106,-0.311572254,0.028938852,0.000837457,0.092880068
0.1,-2.7,-0.301217091,-0.044785473,0.256431618,0.065757175,5.725776704
0.2,-2.7,-0.091709213,-0.56415689,0.472447677,0.223206808,0.837440233
0.3,-2.7,-0.179251048,-1.125527859,0.946276811,0.895439803,0.840740461
0.4,-2.7,-0.342635565,-1.502834201,1.160198636,1.346060876,0.772007075
0.5,-2.7,-0.589440879,-0.478422105,0.111018774,0.012325168,0.232051933
0.6,-2.7,-0.338925172,0.194279864,0.533205036,0.28430761,2.744520325
0.7,-2.7,-0.108345359,0.227278948,0.335624307,0.112643676,1.476706534
0.8,-2.7,-0.02051442,0.381282717,0.401797137,0.161440939,1.053803697
0.9,-2.7,-0.060926758,0.334303826,0.395230584,0.156207214,1.182249658
1,-2.7,-0.144118577,-0.763727546,0.619608969,0.383915274,0.811295824
1.1,-2.7,-0.260495772,-0.544161022,0.28366525,0.080465974,0.521289174
1.2,-2.7,-0.467723435,-0.413570136,0.054153299,0.00293258,0.130941028
1.3,-2.7,-0.57547278,-0.499921918,0.075550862,0.005707933,0.151125324
1.4,-2.7,-0.495132114,-0.246272057,0.248860057,0.061931328,1.010508704
1.5,-2.7,-0.399527392,-0.160077721,0.239449671,0.057336145,1.495833834
1.6,-2.7,-0.374389486,-0.569396019,0.195006533,0.038027548,0.342479622
1.7,-2.7,-0.419741106,-0.715861738,0.296120632,0.087687429,0.41365618
1.8,-2.7,-0.474775618,-0.596793234,0.122017616,0.014888299,0.204455428
1.9,-2.7,-0.452957162,0.268062949,0.721020111,0.519870001,2.689741772
2,-2.7,-0.207274621,0.897225976,1.104500597,1.219921568,1.231017186
2.1,-2.7,0.086005224,0.898132324,0.8121271,0.659550426,0.904239919
2.2,-2.7,0.250318199,1.298992515,1.048674316,1.099717821,0.807298197
2.3,-2.7,0.06083745,1.940544844,1.879707394,3.533299885,0.968649294
2.4,-2.7,-0.10364972,0.87370199,0.97735171,0.955216364,1.118632807
2.5,-2.7,-0.127384361,-0.156325251,0.02894089,0.000837575,0.185132536
2.6,-2.7,-0.416299166,-0.277745157,0.138554009,0.019197213,0.498853015
2.7,-2.7,-0.619434265,-0.578334451,0.041099814,0.001689195,0.071065824
2.8,-2.7,-0.614893797,-0.515102088,0.099791709,0.009958385,0.193731905
2.9,-2.7,-0.681568706,-0.765836,0.084267294,0.007100977,0.11003308
3,-2.7,-0.7963907,-0.383391649,0.412999051,0.170568216,1.077224954
3.1,-2.7,-0.920179406,-1.056775332,0.136595926,0.018658447,0.1292573
3.2,-2.7,-1.029857159,-0.146902755,0.882954404,0.779608479,6.010468652
3.3,-2.7,-1.091253041,-0.324797928,0.766455113,0.587453441,2.35979065
3.4,-2.7,-1.117248913,-1.110089183,0.00715973,5.12617E-05,0.006449689
3.5,-2.7,-1.158699348,-1.430396557,0.271697209,0.073819373,0.189945374
3.6,-2.7,-1.219271519,-1.970050693,0.750779174,0.563669368,0.381096373
3.7,-2.7,-1.216457405,-1.961129427,0.744672022,0.554536421,0.379715898
3.8,-2.7,-1.32654401,-1.348167181,0.021623171,0.000467562,0.016038939
3.9,-2.7,-0.953227633,-1.3764292,0.423201567,0.179099566,0.307463375
4,-2.7,-0.828677942,-1.232319832,0.40364189,0.162926775,0.327546372
4.1,-2.7,-0.854270416,-0.206756532,0.647513884,0.419274229,3.1317699
4.2,-2.7,-0.724633467,-0.573233724,0.151399743,0.022921882,0.264115205
4.3,-2.7,-0.655864752,-1.771118999,1.115254247,1.243792035,0.629689054
4.4,-2.7,-0.613033232,-0.973378718,0.360345486,0.12984887,0.370200704
4.5,-2.7,-0.580890776,-0.281116605,0.299774171,0.089864554,1.066369493
4.6,-2.7,-0.549185468,-0.945325136,0.396139668,0.156926637,0.419051238
4.7,-2.7,-0.528582317,-0.982337177,0.45375486,0.205893473,0.461913557
4.8,-2.7,-0.519858257,-0.562945843,0.043087586,0.00185654,0.076539487
4.9,-2.7,-0.522265819,-0.455967367,0.066298452,0.004395485,0.145401748
5,-2.7,-0.531496224,0.069204301,0.600700525,0.36084112,8.680103924
-5,-2.6,-0.10763751,0.336402059,0.444039569,0.197171138,1.319966857
-4.9,-2.6,-0.071697907,0.042121276,0.113819183,0.012954806,2.702177953
-4.8,-2.6,-0.076216251,0.03284242,0.109058671,0.011893794,3.320664891
-4.7,-2.6,0.014696505,0.087575287,0.072878782,0.005311317,0.83218433
-4.6,-2.6,0.309176285,0.304357201,0.004819084,2.32236E-05,0.015833645
-4.5,-2.6,0.581336953,0.792039573,0.21070262,0.044395594,0.266025369
-4.4,-2.6,0.280891263,0.494339794,0.213448531,0.045560275,0.431785046
-4.3,-2.6,0.275886712,0.7713359,0.495449188,0.245469898,0.642326109
-4.2,-2.6,0.434755811,0.632524014,0.197768203,0.039112262,0.31266513
-4.1,-2.6,0.491556867,0.983149111,0.491592244,0.241662935,0.500017992
-4,-2.6,0.419494612,0.946525395,0.527030783,0.277761447,0.556805751
-3.9,-2.6,0.514084516,0.852094114,0.338009598,0.114250488,0.396681062
-3.8,-2.6,0.656740095,1.405790567,0.749050472,0.56107661,0.532832194
-3.7,-2.6,0.614304594,1.204304576,0.589999982,0.348099979,0.489909275
-3.6,-2.6,0.61320918,1.225975752,0.612766572,0.375482872,0.499819488
-3.5,-2.6,0.424588008,0.766616225,0.342028217,0.116983301,0.446153115
-3.4,-2.6,0.246584414,1.045372605,0.798788191,0.638062575,0.76411816
-3.3,-2.6,0.532088773,0.943795145,0.411706372,0.169502137,0.436224296
-3.2,-2.6,0.385898559,0.220944941,0.164953618,0.027209696,0.746582463
-3.1,-2.6,-0.005749882,0.334482104,0.340231986,0.115757804,1.017190402
-3,-2.6,-0.085011781,0.55581975,0.640831531,0.410665051,1.15294847
-2.9,-2.6,-0.019831603,0.784504116,0.804335719,0.646955949,1.025279158
-2.8,-2.6,0.277450657,0.542372465,0.264921808,0.070183564,0.488449958
-2.7,-2.6,0.489636445,0.852596283,0.362959838,0.131739844,0.42571126
-2.6,-2.6,0.235294892,1.023787022,0.78849213,0.621719839,0.770172031
-2.5,-2.6,0.264510379,0.852698386,0.588188007,0.345965132,0.689796084
-2.4,-2.6,0.357484476,0.645736694,0.288252218,0.083089341,0.446392811
-2.3,-2.6,0.47642408,1.327257991,0.850833911,0.723918344,0.641046365
-2.2,-2.6,0.641193578,1.688102245,1.046908667,1.096017758,0.620168992
-2.1,-2.6,0.780879809,1.903606772,1.122726963,1.260515834,0.58978933
-2,-2.6,1.036506745,0.343826443,0.692680302,0.479806001,2.014621959
-1.9,-2.6,0.637915509,0.841723263,0.203807754,0.041537601,0.242131545
-1.8,-2.6,0.360620177,0.70865351,0.348033333,0.121127201,0.491119183
-1.7,-2.6,0.264416321,0.988171995,0.723755674,0.523822275,0.732418726
-1.6,-2.6,0.293601955,0.994730234,0.701128279,0.491580863,0.704842634
-1.5,-2.6,0.286621695,0.979203105,0.69258141,0.479669009,0.707290864
-1.4,-2.6,0.134128516,0.544412851,0.410284335,0.168333236,0.753627205
-1.3,-2.6,0.000983552,1.180058837,1.179075285,1.390218529,0.999166523
-1.2,-2.6,-0.118722504,0.290312618,0.409035122,0.167309731,1.408947102
-1.1,-2.6,-0.164845179,-0.265476674,0.100631495,0.010126698,0.379059649
-1,-2.6,-0.061049456,0.484876156,0.545925612,0.298034774,1.125907317
-0.9,-2.6,-0.030521032,0.53865248,0.569173512,0.323958487,1.056661824
-0.8,-2.6,-0.254162743,0.379287392,0.633450135,0.401259073,1.670105962
-0.7,-2.6,-0.453849551,-1.093246341,0.63939679,0.408828255,0.584860672
-0.6,-2.6,-0.539102441,-1.11558497,0.576482529,0.332332106,0.516753582
-0.5,-2.6,-0.797695025,-0.962512672,0.164817647,0.027164857,0.171236859
-0.4,-2.6,-0.917704021,-1.519630432,0.601926411,0.362315404,0.396100524
-0.3,-2.6,-0.623209527,-1.265526056,0.642316529,0.412570524,0.507549036
-0.2,-2.6,-0.520049599,-1.092347622,0.572298023,0.327525027,0.523915658
-0.1,-2.6,-0.497665216,-1.316608787,0.818943571,0.670668572,0.622009802
0,-2.6,-0.69323778,-0.663760841,0.029476939,0.00086889,0.044408976
0.1,-2.6,-1.316961207,-1.397616267,0.08065506,0.006505239,0.057709016
0.2,-2.6,-0.585878655,-1.097354651,0.511475996,0.261607695,0.466099083
0.3,-2.6,-0.365834632,-1.061337233,0.695502601,0.483723868,0.655307832
0.4,-2.6,-0.368095516,-0.854011178,0.485915662,0.236114031,0.568980448
0.5,-2.6,-0.708897776,-0.536783218,0.172114558,0.029623421,0.320640722
0.6,-2.6,-0.280302245,0.157121196,0.437423441,0.191339266,2.783987468
0.7,-2.6,0.066671127,0.308700144,0.242029017,0.058578045,0.784026251
0.8,-2.6,0.32115698,0.442493021,0.121336041,0.014722435,0.274210066
0.9,-2.6,0.088213089,-0.086088486,0.174301575,0.030381039,2.024679295
1,-2.6,-0.103262052,-0.739745378,0.636483326,0.405111024,0.860408655
1.1,-2.6,-0.26787797,-1.085908651,0.818030681,0.669174195,0.753314453
1.2,-2.6,-0.491683473,-0.747671008,0.255987535,0.065529618,0.342379914
1.3,-2.6,-0.611989053,-1.402461648,0.790472595,0.624846924,0.563632236
1.4,-2.6,-0.810090943,-1.069500446,0.259409503,0.06729329,0.242552029
1.5,-2.6,-0.986541799,-0.940266907,0.046274892,0.002141366,0.049214634
1.6,-2.6,-0.55269974,-0.634227812,0.081528072,0.006646827,0.128546984
1.7,-2.6,-0.457973942,-0.62364459,0.165670648,0.027446764,0.265649139
1.8,-2.6,-0.595758366,-0.235359937,0.360398429,0.129887027,1.531264978
1.9,-2.6,-0.643172289,0.035346888,0.678519177,0.460388274,19.19600892
2,-2.6,-0.084602682,0.537649333,0.622252015,0.38719757,1.157356621
2.1,-2.6,0.65577052,1.257763386,0.601992866,0.362395411,0.478621713
2.2,-2.6,1.484176137,2.126565933,0.642389796,0.41266465,0.302078476
2.3,-2.6,0.514890947,1.477450013,0.962559066,0.926519956,0.651500259
2.4,-2.6,0.126728392,1.003733635,0.877005243,0.769138195,0.873743005
2.5,-2.6,-0.044996109,0.020994378,0.065990487,0.004354744,3.143245648
2.6,-2.6,-0.204231414,-0.568620801,0.364389387,0.132779625,0.640830209
2.7,-2.6,-0.352017483,-0.372009993,0.01999251,0.0003997,0.053741863
2.8,-2.6,-0.524861336,0.056093242,0.580954578,0.337508222,10.35694421
2.9,-2.6,-0.617853056,-0.263540864,0.354312192,0.125537129,1.344429804
3,-2.6,-0.735090512,-0.211157709,0.523932803,0.274505582,2.481239285
3.1,-2.6,-0.919121453,-0.282904565,0.636216888,0.404771928,2.248874591
3.2,-2.6,-1.043329733,0.125895575,1.169225308,1.367087821,9.287262942
3.3,-2.6,-1.103914912,-0.96914947,0.134765442,0.018161724,0.139055374
3.4,-2.6,-1.100550281,-1.507846713,0.407296432,0.165890383,0.270117929
3.5,-2.6,-1.19730667,-1.571503162,0.374196492,0.140023015,0.238113738
3.6,-2.6,-1.57961701,-1.426750064,0.152866946,0.023368303,0.107143465
3.7,-2.6,-1.364277219,-2.156512499,0.79223528,0.627636739,0.36736874
3.8,-2.6,-1.135610348,-1.434417486,0.298807138,0.089285706,0.208312532
3.9,-2.6,-1.023518789,-1.624935269,0.60141648,0.361701783,0.370117193
4,-2.6,-1.283841044,-1.134367228,0.149473816,0.022342422,0.131768454
4.1,-2.6,-1.080402311,-1.303604484,0.223202173,0.04981921,0.171219243
4.2,-2.6,-0.767054,-1.349349856,0.582295856,0.339068464,0.431538087
4.3,-2.6,-0.639761387,-1.189056396,0.549295009,0.301725007,0.461958752
4.4,-2.6,-0.611179432,-0.829185247,0.218005815,0.047526535,0.262915695
4.5,-2.6,-0.612936302,-0.548672438,0.064263864,0.004129844,0.117126101
4.6,-2.6,-0.529442978,-0.559805572,0.030362594,0.000921887,0.05423775
4.7,-2.6,-0.487611431,-1.281389236,0.793777805,0.630083204,0.619466578
4.8,-2.6,-0.508036845,-0.55020529,0.042168445,0.001778178,0.076641293
4.9,-2.6,-0.544501107,-0.421646327,0.12285478,0.015093297,0.291369264
5,-2.6,-0.563881164,-0.723655581,0.159774417,0.025527864,0.220787929
-5,-2.5,0.089039512,-0.392613292,0.481652804,0.231989424,1.226786801
-4.9,-2.5,0.212105876,0.051697444,0.160408432,0.025730865,3.102831012
-4.8,-2.5,0.053649184,0.469865471,0.416216287,0.173235997,0.885820117
-4.7,-2.5,0.070038942,0.073645726,0.003606784,1.30089E-05,0.048974797
-4.6,-2.5,0.24993464,-0.477148533,0.727083173,0.528649941,1.523808883
-4.5,-2.5,0.403779929,0.086190797,0.317589132,0.100862857,3.68472207
-4.4,-2.5,0.227531745,0.515055358,0.287523613,0.082669828,0.558238272
-4.3,-2.5,0.207651226,0.050117701,0.157533525,0.024816811,3.143271169
-4.2,-2.5,0.294757979,1.002791524,0.708033545,0.501311501,0.706062554
-4.1,-2.5,0.339124509,0.869542956,0.530418447,0.281343729,0.60999683
-4,-2.5,0.351251436,0.914821804,0.563570368,0.31761156,0.616043874
-3.9,-2.5,0.641479519,1.779169083,1.137689564,1.294337544,0.63944994
-3.8,-2.5,1.589823487,2.196302652,0.606479165,0.367816977,0.276136426
-3.7,-2.5,0.908169487,1.61322546,0.705055973,0.497103925,0.437047388
-3.6,-2.5,1.558427073,1.644039869,0.085612796,0.007329551,0.052074647
-3.5,-2.5,0.807743863,1.445390582,0.637646719,0.406593338,0.441158761
-3.4,-2.5,0.246954295,1.250068903,1.003114608,1.006238916,0.802447453
-3.3,-2.5,0.173158755,1.198045492,1.024886737,1.050392824,0.855465626
-3.2,-2.5,0.089664419,0.693193376,0.603528957,0.364247202,0.870650209
-3.1,-2.5,-0.0718707,0.859621704,0.931492404,0.867678098,1.083607358
-3,-2.5,-0.115801284,0.45543012,0.571231404,0.326305317,1.254267953
-2.9,-2.5,-0.059947665,0.237387404,0.297335069,0.088408143,1.252530943
-2.8,-2.5,0.15321687,0.066625297,0.086591573,0.007498101,1.29968011
-2.7,-2.5,0.291919004,0.496053785,0.204134781,0.041671009,0.411517434
-2.6,-2.5,0.146922548,1.331437349,1.184514801,1.403075314,0.889651174
-2.5,-2.5,0.195419417,0.895475864,0.700056447,0.49007903,0.781770314
-2.4,-2.5,0.385439334,0.718766272,0.333326938,0.111106848,0.463748719
-2.3,-2.5,0.901201603,1.062514424,0.161312821,0.026021826,0.15182177
-2.2,-2.5,1.246422429,1.698534966,0.452112537,0.204405747,0.26617794
-2.1,-2.5,0.654066087,1.413477063,0.759410976,0.576705031,0.53726445
-2,-2.5,0.530038664,1.143182158,0.613143494,0.375944944,0.536348026
-1.9,-2.5,0.416140505,1.085334539,0.669194034,0.447820655,0.616578585
-1.8,-2.5,0.28146043,0.44871521,0.16725478,0.027974161,0.372741499
-1.7,-2.5,0.234693693,0.316929281,0.082235588,0.006762692,0.259476145
-1.6,-2.5,0.398917172,0.847346127,0.448428955,0.201088527,0.529215795
-1.5,-2.5,0.4527176,0.433822066,0.018895534,0.000357041,0.043555954
-1.4,-2.5,0.166538531,0.134358838,0.032179693,0.001035533,0.239505593
-1.3,-2.5,-0.016744351,-0.423815101,0.40707075,0.165706595,0.960491377
-1.2,-2.5,-0.247107448,0.144754052,0.3918615,0.153555436,2.707084845
-1.1,-2.5,-0.352601374,-0.280530691,0.072070683,0.005194183,0.256908371
-1,-2.5,-0.284543603,-0.108684286,0.175859317,0.0309265,1.61807492
-0.9,-2.5,-0.470524093,0.07716997,0.547694063,0.299968787,7.09724344
-0.8,-2.5,-0.557732721,-0.67983222,0.122099499,0.014908288,0.179602401
-0.7,-2.5,-0.769739387,-0.706332982,0.063406405,0.004020372,0.089768433
-0.6,-2.5,-0.727479157,-0.586290717,0.14118844,0.019934176,0.240816434
-0.5,-2.5,-0.707510101,-0.817745388,0.110235287,0.012151818,0.134803923
-0.4,-2.5,-0.84374256,-2.580461979,1.736719419,3.016194342,0.673026549
-0.3,-2.5,-0.89758976,-2.346645594,1.449055834,2.099762811,0.617500929
-0.2,-2.5,-0.699609046,-1.50708437,0.807475324,0.6520164,0.53578641
-0.1,-2.5,-0.609106208,-1.20447731,0.595371102,0.354466749,0.494298313
0,-2.5,-0.700098703,-0.922615349,0.222516646,0.049513658,0.241180299
0.1,-2.5,-0.932654622,-1.214862585,0.282207963,0.079641334,0.232296201
0.2,-2.5,-0.595301888,-1.295926809,0.700624921,0.490875279,0.540636181
0.3,-2.5,-0.549610231,-0.813640893,0.264030662,0.069712191,0.324505153
0.4,-2.5,-0.30512169,-0.606201231,0.301079541,0.09064889,0.496666001
0.5,-2.5,-0.049218876,-0.595957398,0.546738522,0.298923011,0.91741209
0.6,-2.5,0.132180884,0.314478606,0.182297722,0.03323246,0.579682429
0.7,-2.5,0.247808042,1.025917411,0.778109369,0.605454191,0.758452251
0.8,-2.5,0.294760135,0.058773533,0.235986602,0.055689676,4.015184895
0.9,-2.5,0.148294836,0.249768212,0.101473376,0.010296846,0.406270176
1,-2.5,-0.074372466,-0.007668074,0.066704392,0.004449476,8.698976063
1.1,-2.5,-0.271685833,-0.051393412,0.220292421,0.048528751,4.286394159
1.2,-2.5,-0.408916888,-0.98690629,0.577989402,0.334071749,0.585657836
1.3,-2.5,-0.530223399,-1.457699895,0.927476496,0.860212651,0.636260248
1.4,-2.5,-0.855476319,-0.916237831,0.060761512,0.003691961,0.06631631
1.5,-2.5,-1.068924804,-1.250858307,0.181933503,0.033099799,0.145446932
1.6,-2.5,-0.607984094,-0.987996817,0.380012723,0.144409669,0.384629501
1.7,-2.5,-0.424238364,-1.017415285,0.593176921,0.351858859,0.583023402
1.8,-2.5,-0.371602801,-0.114969321,0.25663348,0.065860743,2.232190966
1.9,-2.5,-0.249231936,0.683659017,0.932890953,0.870285531,1.364555912
2,-2.5,0.110482865,0.687637389,0.577154524,0.333107345,0.83932976
2.1,-2.5,0.692194017,1.030402184,0.338208167,0.114384764,0.32822928
2.2,-2.5,1.470872399,1.711557031,0.240684632,0.057929092,0.140623203
2.3,-2.5,0.610144677,1.173582673,0.563437996,0.317462375,0.480100813
2.4,-2.5,0.637703998,1.649510145,1.011806147,1.023751679,0.613397953
2.5,-2.5,0.583299075,1.477906346,0.894607271,0.800322169,0.605320678
2.6,-2.5,-0.059899625,0.411092967,0.470992592,0.221834021,1.14570822
2.7,-2.5,-0.187655943,0.336034954,0.523690897,0.274252155,1.558441735
2.8,-2.5,-0.46929632,-0.663376749,0.194080429,0.037667213,0.292564413
2.9,-2.5,-0.482040143,-0.751437187,0.269397044,0.072574767,0.358509066
3,-2.5,-0.601968249,0.227091178,0.829059427,0.687339533,3.650777779
3.1,-2.5,-0.963301649,-0.121637031,0.841664618,0.708399329,6.91947683
3.2,-2.5,-1.136880363,0.078019433,1.214899796,1.475981515,15.57175885
3.3,-2.5,-1.182405927,-0.833474338,0.348931589,0.121753254,0.418647069
3.4,-2.5,-1.123254201,-1.200011492,0.076757291,0.005891682,0.063963797
3.5,-2.5,-1.20037435,-1.256401062,0.056026712,0.003138992,0.044593015
3.6,-2.5,-1.33954142,-1.605802774,0.266261354,0.070895109,0.16581199
3.7,-2.5,-1.246974943,-1.206487775,0.040487168,0.001639211,0.033557877
3.8,-2.5,-1.036512079,-1.178954005,0.142441926,0.020289702,0.120820597
3.9,-2.5,-0.924766347,-0.875236571,0.049529776,0.002453199,0.056590158
4,-2.5,-1.024829285,-0.349859238,0.674970047,0.455584565,1.929261754
4.1,-2.5,-0.938601265,-0.234129414,0.704471851,0.496280589,3.00889939
4.2,-2.5,-0.715717534,-0.632712722,0.083004812,0.006889799,0.131188783
4.3,-2.5,-0.570992054,0.567511141,1.138503195,1.296189525,2.006133647
4.4,-2.5,-0.509463873,-0.321973294,0.187490579,0.035152717,0.582317174
4.5,-2.5,-0.489950407,-0.046603505,0.443346902,0.196556476,9.513166498
4.6,-2.5,-0.479948617,-0.252411425,0.227537192,0.051773174,0.901453615
4.7,-2.5,-0.473760736,-0.524234772,0.050474036,0.002547628,0.096281358
4.8,-2.5,-0.513811277,-0.759283602,0.245472325,0.060256662,0.323294648
4.9,-2.5,-0.573979224,-0.641539812,0.067560588,0.004564433,0.105310048
5,-2.5,-0.604771076,-0.561696827,0.043074249,0.001855391,0.07668594
-5,-2.4,0.084709332,-0.02986153,0.114570862,0.013126482,3.836737825
-4.9,-2.4,0.177533991,-0.080826648,0.258360639,0.06675022,3.196478457
-4.8,-2.4,0.122869213,0.116026215,0.006842998,4.68266E-05,0.058978032
-4.7,-2.4,0.100827974,-0.221949115,0.322777089,0.104185049,1.45428419
-4.6,-2.4,0.082138267,-0.095509365,0.177647632,0.031558681,1.860002229
-4.5,-2.4,0.114405504,-0.652586699,0.766992203,0.58827704,1.175310812
-4.4,-2.4,0.113622489,-0.463857234,0.577479723,0.333482831,1.244951423
-4.3,-2.4,0.134880812,-0.18263346,0.317514272,0.100815313,1.738532865
-4.2,-2.4,0.161685293,0.697578132,0.535892839,0.287181135,0.768219092
-4.1,-2.4,0.187578972,1.109444261,0.921865289,0.849835611,0.830925285
-4,-2.4,0.233652884,0.536007524,0.30235464,0.091418328,0.564086559
-3.9,-2.4,0.395834157,0.790843487,0.39500933,0.156032371,0.499478514
-3.8,-2.4,0.723192279,1.288149714,0.564957435,0.319176904,0.43858057
-3.7,-2.4,0.591578678,0.693693161,0.102114483,0.010427368,0.147204107
-3.6,-2.4,0.758189342,1.620084167,0.861894825,0.742862689,0.532006202
-3.5,-2.4,0.44225665,1.215095162,0.772838512,0.597279366,0.636031264
-3.4,-2.4,0.067241934,1.162086725,1.094844791,1.198685116,0.942136905
-3.3,-2.4,-0.200867208,0.285033643,0.485900851,0.236099637,1.704714032
-3.2,-2.4,-0.213998884,-0.013667149,0.200331735,0.040132804,14.65790235
-3.1,-2.4,-0.178873572,0.077085629,0.255959201,0.065515112,3.320452906
-3,-2.4,-0.180504066,-0.988321841,0.807817775,0.652569558,0.817363071
-2.9,-2.4,-0.184200901,-0.119617507,0.064583394,0.004171015,0.539915904
-2.8,-2.4,-0.167690493,0.503978908,0.671669401,0.451139784,1.332733157
-2.7,-2.4,-0.118258853,-0.272785127,0.154526274,0.023878369,0.56647617
-2.6,-2.4,-0.038606179,0.913421214,0.952027393,0.906356157,1.042265472
-2.5,-2.4,0.090759614,0.43209362,0.341334006,0.116508904,0.789953822
-2.4,-2.4,0.319591429,0.497398227,0.177806798,0.031615257,0.357473727
-2.3,-2.4,0.799785339,0.104115285,0.695670054,0.483956824,6.681728375
-2.2,-2.4,1.03400866,0.55730617,0.47670249,0.227245264,0.855369124
-2.1,-2.4,0.535562614,-0.066687867,0.602250481,0.362705642,9.030885344
-2,-2.4,0.490994953,0.410293639,0.080701314,0.006512702,0.196691605
-1.9,-2.4,0.303367821,0.338182002,0.034814181,0.001212027,0.102945104
-1.8,-2.4,0.191249392,0.228983104,0.037733712,0.001423833,0.164788195
-1.7,-2.4,0.146706271,1.099121094,0.952414823,0.907093996,0.866524015
-1.6,-2.4,0.210368344,0.916471422,0.706103078,0.498581557,0.770458371
-1.5,-2.4,0.272322034,0.961671174,0.68934914,0.475202237,0.716824169
-1.4,-2.4,0.262880603,-0.42749694,0.690377543,0.476621152,1.614929788
-1.3,-2.4,0.014939699,-0.701650798,0.716590497,0.51350194,1.021292214
-1.2,-2.4,-0.175804264,-1.051348686,0.875544422,0.766578035,0.832782153
-1.1,-2.4,-0.270626796,-0.379181743,0.108554947,0.011784176,0.286287377
