Long,Lat,Value,v1_sp_75_555_111_1021_0__real3,abs-Resiual,SQ-Residual,R_error
-2.1,-4.4,-0.556186559,-0.330704659,0.2254819,0.050842087,0.681822569
-2,-4.4,-0.785429054,-0.793321848,0.007892794,6.22962E-05,0.009949044
-1.9,-4.4,-0.988256871,-0.867497921,0.12075895,0.014582724,0.139203735
-1.8,-4.4,-0.717108597,-1.195047975,0.477939378,0.228426049,0.399933214
-1.7,-4.4,-0.490726801,-0.083911233,0.406815568,0.165498907,4.848165779
-1.6,-4.4,-0.318398817,0.12178544,0.440184257,0.19376218,3.614424324
-1.5,-4.4,-0.063120514,-0.140000418,0.076879904,0.00591052,0.549140534
-1.4,-4.4,0.177246742,0.271796733,0.094549991,0.008939701,0.347870226
-1.3,-4.4,-0.604202865,-0.748532057,0.144329192,0.020830916,0.192816314
-1.2,-4.4,-0.840231988,-0.637631238,0.20260075,0.041047064,0.317739688
-1.1,-4.4,-0.662105031,-0.477700263,0.184404768,0.034005118,0.386026096
-1,-4.4,-0.694244008,-0.990403295,0.296159287,0.087710323,0.29902898
-0.9,-4.4,-0.567350965,-0.481584728,0.085766237,0.007355847,0.178091688
-0.8,-4.4,-0.51856861,-0.561583221,0.043014611,0.001850257,0.076595257
-0.7,-4.4,-0.523891401,-0.446125478,0.077765923,0.006047539,0.174314014
-0.6,-4.4,-0.537732221,-0.757262766,0.219530545,0.04819366,0.289900092
-0.5,-4.4,-0.554178823,-0.502494931,0.051683892,0.002671225,0.102854554
-0.4,-4.4,-0.60431234,-0.754936099,0.150623759,0.022687517,0.199518554
-0.3,-4.4,-0.534203603,-0.340080142,0.194123461,0.037683918,0.570816808
-0.2,-4.4,-0.475487831,-0.675900757,0.200412926,0.040165341,0.296512356
-0.1,-4.4,-0.543723781,-1.47849822,0.934774439,0.873803252,0.632245901
0,-4.4,-0.695267666,-1.646305203,0.951037537,0.904472396,0.577679968
0.1,-4.4,-0.922897165,-1.098789096,0.175891931,0.030937971,0.160077973
0.2,-4.4,-1.209958283,-1.012598395,0.197359888,0.038950926,0.194904406
0.3,-4.4,-1.574759142,-1.648472071,0.073712929,0.005433596,0.04471591
0.4,-4.4,-1.744732052,-2.6218822,0.877150148,0.769392382,0.334549793
0.5,-4.4,-1.655782692,-3.012471676,1.356688984,1.840604998,0.450357424
0.6,-4.4,-1.718477779,-3.613632679,1.8951549,3.591612094,0.524445916
0.7,-4.4,-1.905323971,-3.394219875,1.488895904,2.216811014,0.438656292
0.8,-4.4,-2.124526956,-3.590903044,1.466376088,2.150258833,0.408358586
0.9,-4.4,-2.392391999,-2.988946676,0.596554677,0.355877483,0.199586925
1,-4.4,-2.556277696,-3.924988747,1.368711051,1.87336994,0.348717191
1.1,-4.4,-2.253619975,-3.852669716,1.599049741,2.556960075,0.415049786
1.2,-4.4,-1.957673675,-3.612506628,1.654832953,2.738472101,0.458084406
1.3,-4.4,-1.714435725,-2.846229792,1.131794067,1.280957809,0.397646764
1.4,-4.4,-1.425657177,-2.248172998,0.822515821,0.676532275,0.365859665
1.5,-4.4,-1.132416256,-0.738077939,0.394338317,0.155502708,0.534277339
1.6,-4.4,-1.294673249,-0.751961768,0.542711481,0.294535752,0.721727492
1.7,-4.4,-1.337879205,-1.146851659,0.191027546,0.036491523,0.166566918
1.8,-4.4,-1.32856393,-1.420261621,0.091697691,0.008408466,0.064563943
1.9,-4.4,-1.29852664,-0.705643058,0.592883582,0.351510942,0.840203238
2,-4.4,-1.277464422,-0.403505415,0.873959007,0.763804346,2.165916427
2.1,-4.4,-1.252174454,-0.030956361,1.221218093,1.49137363,39.4496657
2.2,-4.4,-1.218877182,-0.430918932,0.78795825,0.620878205,1.828553336
2.3,-4.4,-1.126652215,-0.77585566,0.350796555,0.123058223,0.452141517
2.4,-4.4,-1.135488616,-1.050786376,0.08470224,0.007174469,0.08060843
2.5,-4.4,-1.265800104,-1.890189528,0.624389424,0.389862153,0.330331649
2.6,-4.4,-1.286377241,-0.878869355,0.407507886,0.166062677,0.463672881
2.7,-4.4,-1.332436084,-1.297749519,0.034686565,0.001203158,0.026728244
2.8,-4.4,-1.480425059,-1.549506903,0.069081844,0.004772301,0.044583114
2.9,-4.4,-1.529110423,-2.210326672,0.681216249,0.464055579,0.308197091
3,-4.4,-1.597237851,-1.356736422,0.240501429,0.057840937,0.177264666
3.1,-4.4,-1.716000455,-2.800588131,1.084587676,1.176330428,0.387271396
3.2,-4.4,-1.902694155,-2.540914297,0.638220142,0.40732495,0.251177359
3.3,-4.4,-1.91251387,-2.600263596,0.687749726,0.472999686,0.26449231
3.4,-4.4,-1.822587881,-1.550687909,0.271899972,0.073929595,0.175341518
3.5,-4.4,-1.901822084,-2.197981596,0.296159512,0.087710457,0.13474158
3.6,-4.4,-2.024322204,-2.648026228,0.623704024,0.389006709,0.23553544
3.7,-4.4,-1.798321076,-1.636694193,0.161626883,0.026123249,0.098752036
3.8,-4.4,-1.810569455,-1.833363771,0.022794316,0.000519581,0.012433057
3.9,-4.4,-1.977066236,-1.716798782,0.260267454,0.067739148,0.151600442
4,-4.4,-2.434136654,-2.586625576,0.152488922,0.023252871,0.058952839
4.1,-4.4,-1.930901916,-2.217523575,0.286621659,0.082151976,0.129253038
4.2,-4.4,-2.119054001,-2.151720524,0.032666523,0.001067102,0.015181583
4.3,-4.4,-1.181399275,-1.261009574,0.079610299,0.0063378,0.063132193
4.4,-4.4,-0.652703572,-0.200844377,0.451859195,0.204176732,2.24979759
4.5,-4.4,-0.320352442,-0.007434383,0.312918059,0.097917711,42.09065616
4.6,-4.4,-0.208770154,0.315905452,0.524675606,0.275284491,1.660862775
4.7,-4.4,-0.279497334,0.241896078,0.521393412,0.27185109,2.155443843
4.8,-4.4,-0.291969533,0.629567146,0.921536679,0.849229851,1.463762341
4.9,-4.4,-0.292596656,0.528192878,0.820789534,0.673695459,1.553957973
5,-4.4,-0.302350565,-0.64587152,0.343520955,0.118006646,0.531871965
-5,-4.3,-1.112588679,-0.045951989,1.06663669,1.137713829,23.21198089
-4.9,-4.3,-1.142416199,0.02362849,1.166044689,1.359660218,49.34909888
-4.8,-4.3,-1.067451981,-0.488000691,0.57945129,0.335763797,1.187398502
-4.7,-4.3,-0.977847546,-1.004998446,0.0271509,0.000737171,0.027015863
-4.6,-4.3,-0.965220602,-1.916791797,0.951571195,0.905487739,0.496439518
-4.5,-4.3,-1.02368787,-0.522948146,0.500739724,0.250740271,0.957532267
-4.4,-4.3,-1.178493248,-1.356814981,0.178321733,0.03179864,0.131426713
-4.3,-4.3,-1.595195345,-1.135382533,0.459812812,0.211427822,0.404984927
-4.2,-4.3,-1.410185418,-1.183660626,0.226524792,0.051313481,0.19137647
-4.1,-4.3,-1.498275464,-1.63490355,0.136628086,0.018667234,0.083569508
-4,-4.3,-1.305663173,-1.319930673,0.0142675,0.000203562,0.01080928
-3.9,-4.3,-0.782731595,-1.299500585,0.51676899,0.267050189,0.397667378
-3.8,-4.3,-0.728527578,-0.785032749,0.056505171,0.003192834,0.071978107
-3.7,-4.3,-0.690162415,-0.491509616,0.198652799,0.039462934,0.404168692
-3.6,-4.3,-0.627706596,-1.02110815,0.393401554,0.154764783,0.385269233
-3.5,-4.3,-0.691586739,-1.672717571,0.981130832,0.96261771,0.586549008
-3.4,-4.3,-0.793140316,-1.59300518,0.799864864,0.6397838,0.502110648
-3.3,-4.3,-0.888612805,-1.363524199,0.474911394,0.225540832,0.348297005
-3.2,-4.3,-0.994323028,-1.214743495,0.220420467,0.048585182,0.18145433
-3.1,-4.3,-1.058155868,-1.750713706,0.692557838,0.479636359,0.395586003
-3,-4.3,-0.990522756,-1.32263267,0.332109914,0.110296995,0.251097619
-2.9,-4.3,-0.881679319,-1.29622519,0.414545871,0.171848279,0.319810072
-2.8,-4.3,-0.805360234,-1.017331481,0.211971247,0.04493181,0.208360059
-2.7,-4.3,-0.697852831,-1.150460243,0.452607412,0.204853469,0.393414213
-2.6,-4.3,-0.494012695,-0.40119338,0.092819315,0.008615425,0.231358042
-2.5,-4.3,-0.226310727,0.246658266,0.472968993,0.223699668,1.917507167
-2.4,-4.3,0.027384289,0.368694663,0.341310374,0.116492771,0.925726375
-2.3,-4.3,-0.206922525,-0.225273207,0.018350682,0.000336748,0.081459676
-2.2,-4.3,-0.399420567,-0.363674313,0.035746254,0.001277795,0.09829194
-2.1,-4.3,-0.515616277,-0.68664664,0.171030363,0.029251385,0.249080609
-2,-4.3,-0.624250345,-0.893544316,0.269293971,0.072519243,0.301377298
-1.9,-4.3,-0.678775775,-0.383386254,0.295389521,0.087254969,0.770474992
-1.8,-4.3,-0.572347641,-0.38857919,0.183768451,0.033770844,0.472924067
-1.7,-4.3,-0.436176133,-0.015727581,0.420448552,0.176776985,26.73319895
-1.6,-4.3,-0.315881055,0.870398939,1.186279994,1.407260225,1.362915258
-1.5,-4.3,-0.193777143,0.003579509,0.197356652,0.038949648,55.13511835
-1.4,-4.3,-0.201919005,-0.414426744,0.212507739,0.045159539,0.512775158
-1.3,-4.3,-0.686556158,-0.920216799,0.233660641,0.054597295,0.253919121
-1.2,-4.3,-0.926449089,-1.290052891,0.363603802,0.132207724,0.281851856
-1.1,-4.3,-0.644167172,-1.065586686,0.421419514,0.177594407,0.395481212
-1,-4.3,-0.600324957,-0.675824881,0.075499924,0.005700239,0.111715218
-0.9,-4.3,-0.566850627,-0.966268301,0.399417674,0.159534479,0.413361045
-0.8,-4.3,-0.5412768,-0.980971217,0.439694417,0.19333118,0.448223566
-0.7,-4.3,-0.520756878,-1.125973344,0.605216466,0.366286971,0.537505146
-0.6,-4.3,-0.51663955,-0.481357187,0.035282363,0.001244845,0.073297676
-0.5,-4.3,-0.513751662,-0.362361908,0.151389754,0.022918858,0.417786061
-0.4,-4.3,-0.503194923,-0.658332169,0.155137246,0.024067565,0.23565193
-0.3,-4.3,-0.325235858,-0.679777265,0.354541407,0.125699609,0.521555258
-0.2,-4.3,-0.294840652,-0.158234403,0.136606249,0.018661267,0.863315728
-0.1,-4.3,-0.301698605,-1.460690975,1.15899237,1.343263314,0.793454872
0,-4.3,-0.51349689,-1.31544292,0.80194603,0.643117434,0.60963955
0.1,-4.3,-0.821856121,-1.541924119,0.720067998,0.518497921,0.466993148
0.2,-4.3,-1.16249161,-1.296010017,0.133518407,0.017827165,0.103022666
0.3,-4.3,-1.768015644,-2.504232883,0.736217239,0.542015822,0.293989127
0.4,-4.3,-2.089749872,-2.384727001,0.294977129,0.087011506,0.123694296
0.5,-4.3,-1.623579424,-2.667397022,1.043817598,1.089555178,0.391324422
0.6,-4.3,-1.606985926,-3.367777586,1.76079166,3.100387269,0.522834901
0.7,-4.3,-1.771976694,-4.523266792,2.751290098,7.569597202,0.60825289
0.8,-4.3,-2.028868972,-2.737965107,0.709096135,0.502817328,0.258986549
0.9,-4.3,-2.478635237,-3.246205568,0.767570331,0.589164212,0.236451548
1,-4.3,-3.098545539,-2.97396493,0.124580609,0.015520328,0.04189041
1.1,-4.3,-2.351285657,-3.832425594,1.481139937,2.193775513,0.38647585
1.2,-4.3,-2.000473939,-3.990177393,1.989703454,3.958919836,0.498650375
1.3,-4.3,-1.764393081,-2.13100481,0.366611729,0.13440416,0.172037026
1.4,-4.3,-1.49456592,-1.763446093,0.268880173,0.072296547,0.15247428
1.5,-4.3,-1.22626437,-1.137114525,0.089149845,0.007947695,0.078400058
1.6,-4.3,-1.326235045,-1.717020154,0.390785109,0.152713002,0.227594946
1.7,-4.3,-1.363649333,-1.149053335,0.214595998,0.046051443,0.186758954
1.8,-4.3,-1.357829222,-0.940154195,0.417675027,0.174452428,0.444262259
1.9,-4.3,-1.352813849,-0.964688659,0.38812519,0.150641163,0.402332075
2,-4.3,-1.334056943,-0.723648429,0.610408514,0.372598554,0.84351529
2.1,-4.3,-1.298763582,-0.239161968,1.059601614,1.12275558,4.430477064
2.2,-4.3,-1.270402889,-0.642517209,0.62788568,0.394240427,0.977227802
2.3,-4.3,-1.242515658,-0.800289392,0.442226266,0.19556407,0.552582941
2.4,-4.3,-1.251221592,-0.993378639,0.257842953,0.066482988,0.259561604
2.5,-4.3,-1.288639433,-1.384597182,0.095957749,0.00920789,0.06930373
2.6,-4.3,-1.231369474,-1.234390616,0.003021142,9.1273E-06,0.002447477
2.7,-4.3,-1.248345205,-2.043462992,0.795117787,0.632212296,0.389103101
2.8,-4.3,-1.45241159,-1.804149151,0.351737561,0.123719312,0.194960356
2.9,-4.3,-1.548945444,-2.23184824,0.682902796,0.466356229,0.305980838
3,-4.3,-1.64339325,-2.291029453,0.647636203,0.419432651,0.282683491
3.1,-4.3,-1.753007973,-2.927140713,1.17413274,1.37858769,0.401119336
3.2,-4.3,-1.887884846,-3.002870321,1.114985475,1.243192609,0.371306569
3.3,-4.3,-1.935120591,-2.681642771,0.74652218,0.557295366,0.278382411
3.4,-4.3,-1.952635674,-2.755397081,0.802761407,0.644425877,0.29134146
3.5,-4.3,-2.01806311,-2.905042171,0.886979061,0.786731854,0.305323988
3.6,-4.3,-2.222991025,-2.775518894,0.552527869,0.305287046,0.199071918
3.7,-4.3,-1.849288398,-2.321397305,0.472108907,0.22288682,0.20337273
3.8,-4.3,-1.737957955,-1.92408371,0.186125755,0.034642797,0.096734749
3.9,-4.3,-1.845136285,-1.780163169,0.064973116,0.004221506,0.036498405
4,-4.3,-1.993239146,-2.001209259,0.007970113,6.35227E-05,0.003982649
4.1,-4.3,-1.681848101,-1.66061914,0.021228961,0.000450669,0.012783763
4.2,-4.3,-1.480919715,-1.580549359,0.099629644,0.009926066,0.06303482
4.3,-4.3,-1.045198264,-1.262903929,0.217705665,0.047395756,0.172384977
4.4,-4.3,-0.539410765,-0.172683522,0.366727243,0.134488871,2.123695641
4.5,-4.3,0.232575552,0.440342158,0.207766606,0.043166963,0.471829922
4.6,-4.3,0.258964272,0.615769863,0.356805591,0.12731023,0.579446337
4.7,-4.3,-0.12839915,0.478832126,0.607231276,0.368729823,1.268150659
4.8,-4.3,-0.14935535,-0.656261981,0.506906631,0.256954332,0.77241505
4.9,-4.3,-0.187221391,-0.516213,0.328991609,0.108235479,0.637317559
5,-4.3,-0.195114849,-0.826142192,0.631027343,0.398195508,0.763824133
-5,-4.2,-1.27215065,-0.08244817,1.18970248,1.415391991,14.42970147
-4.9,-4.2,-1.476540134,-0.354743779,1.121796355,1.258427063,3.162272101
-4.8,-4.2,-1.267634932,-0.744382679,0.523252253,0.27379292,0.702934482
-4.7,-4.2,-1.061176795,-1.486766696,0.425589901,0.181126764,0.286251974
-4.6,-4.2,-1.034291773,-1.263114929,0.228823156,0.052360037,0.181157828
-4.5,-4.2,-1.121735286,-0.88201046,0.239724826,0.057467992,0.271793631
-4.4,-4.2,-1.214441223,-1.077791333,0.13664989,0.018673192,0.126786963
-4.3,-4.2,-1.349766303,-2.164657593,0.81489129,0.664047815,0.376452744
-4.2,-4.2,-1.254906441,-1.519839525,0.264933084,0.070189539,0.174316485
-4.1,-4.2,-1.121305786,-1.12282753,0.001521744,2.31571E-06,0.001355279
-4,-4.2,-0.96199018,-1.682793856,0.720803676,0.51955794,0.428337478
-3.9,-4.2,-0.715187223,-1.158226013,0.44303879,0.19628337,0.382514971
-3.8,-4.2,-0.710419603,-0.827327788,0.116908185,0.013667524,0.141308181
-3.7,-4.2,-0.663861362,-0.404493123,0.259368239,0.067271883,0.641217919
-3.6,-4.2,-0.493359434,-0.403255701,0.090103733,0.008118683,0.223440692
-3.5,-4.2,-0.651890128,-1.24868536,0.596795232,0.356164549,0.47793884
-3.4,-4.2,-0.80617044,-1.021322727,0.215152287,0.046290507,0.210660432
-3.3,-4.2,-0.895424204,-1.265051484,0.36962728,0.136624326,0.292183587
-3.2,-4.2,-0.959145431,-1.304289103,0.345143672,0.119124154,0.264622062
-3.1,-4.2,-0.986204632,-1.13376832,0.147563688,0.021775042,0.1301533
-3,-4.2,-0.952103062,-1.724491477,0.772388415,0.596583864,0.447893437
-2.9,-4.2,-0.900287019,-1.199394941,0.299107922,0.089465549,0.249382344
-2.8,-4.2,-0.859290651,-0.311753631,0.54753702,0.299796789,1.756313209
-2.7,-4.2,-0.700358006,-0.321388125,0.378969881,0.143618171,1.179165785
-2.6,-4.2,-0.386123153,-0.850416601,0.464293448,0.215568406,0.545960001
-2.5,-4.2,-0.324359626,0.249648675,0.574008301,0.329485529,2.29926436
-2.4,-4.2,-0.363486692,-0.589312434,0.225825742,0.050997266,0.383202066
-2.3,-4.2,-0.400964564,-0.397522837,0.003441727,1.18455E-05,0.008657936
-2.2,-4.2,-0.460752315,-0.495952934,0.035200619,0.001239084,0.070975724
-2.1,-4.2,-0.497673944,-0.347735137,0.149938807,0.022481646,0.431186817
-2,-4.2,-0.519924825,-1.20070529,0.680780465,0.463462042,0.566983814
-1.9,-4.2,-0.505055755,-0.583016753,0.077960998,0.006077917,0.133719995
-1.8,-4.2,-0.455705113,-0.982731104,0.527025991,0.277756395,0.536287077
-1.7,-4.2,-0.382479696,0.197812319,0.580292015,0.336738823,2.933548417
-1.6,-4.2,-0.315707939,0.81817323,1.133881169,1.285686506,1.38586931
-1.5,-4.2,-0.267532719,1.067311525,1.334844244,1.781809156,1.250660386
-1.4,-4.2,-0.205983724,-0.201672122,0.004311602,1.85899E-05,0.021379265
-1.3,-4.2,-0.343344956,-1.149722934,0.806377978,0.650245443,0.70136722
-1.2,-4.2,-0.581532348,-1.102198124,0.520665776,0.27109285,0.472388552
-1.1,-4.2,-0.645391808,-1.311156511,0.665764703,0.443242639,0.507769055
-1,-4.2,-0.625901883,-1.370008469,0.744106586,0.553694611,0.543140136
-0.9,-4.2,-0.604085781,-1.879044294,1.274958513,1.62551921,0.678514348
-0.8,-4.2,-0.577312852,-1.629562616,1.052249764,1.107229566,0.645725272
-0.7,-4.2,-0.526922914,-1.408471823,0.881548909,0.777128479,0.625890341
-0.6,-4.2,-0.473932655,-0.647132874,0.173200219,0.029998316,0.267642436
-0.5,-4.2,-0.45351249,-0.76635927,0.31284678,0.097873108,0.408224696
-0.4,-4.2,-0.398951145,0.075449616,0.474400761,0.225056082,6.287649771
-0.3,-4.2,-0.133099081,-0.249416515,0.116317434,0.013529745,0.466358187
-0.2,-4.2,-0.135799274,-0.517386258,0.381586984,0.145608627,0.737528256
-0.1,-4.2,0.315457926,0.483669251,0.168211325,0.02829505,0.347781722
0,-4.2,-0.268401228,-0.645573914,0.377172686,0.142259235,0.584244001
0.1,-4.2,-0.704899922,-1.339166045,0.634266123,0.402293515,0.473627692
0.2,-4.2,-0.982446052,-1.320484519,0.338038467,0.114270005,0.255995782
0.3,-4.2,-1.281597963,-1.874042869,0.592444906,0.350990967,0.316131993
0.4,-4.2,-1.475125661,-1.742597222,0.267471561,0.071541036,0.15349018
0.5,-4.2,-1.425019706,-3.074661255,1.649641549,2.72131724,0.536527901
0.6,-4.2,-1.484678915,-3.201322079,1.716643164,2.946863753,0.536229446
0.7,-4.2,-1.682517283,-4.505783558,2.823266275,7.970832458,0.626587194
0.8,-4.2,-1.956763327,-4.032601833,2.075838506,4.309105504,0.514764064
0.9,-4.2,-2.290600746,-2.951611519,0.661010773,0.436935242,0.22394911
1,-4.2,-2.407294304,-2.87642622,0.469131916,0.220084755,0.163095411
1.1,-4.2,-2.248901281,-3.129698515,0.880797234,0.775803767,0.281431975
1.2,-4.2,-2.19053751,-2.964297056,0.773759546,0.598703835,0.261026318
1.3,-4.2,-1.93950141,-2.479735136,0.540233726,0.291852479,0.217859447
1.4,-4.2,-1.737378426,-1.73723197,0.000146456,2.14492E-08,8.4304E-05
1.5,-4.2,-1.587265657,-1.461319804,0.125945853,0.015862358,0.086186372
1.6,-4.2,-1.44490614,-1.575777531,0.130871391,0.017127321,0.083051946
1.7,-4.2,-1.387284617,-1.198814392,0.188470225,0.035521026,0.157213849
1.8,-4.2,-1.382158981,-0.990919948,0.391239033,0.153067981,0.394824056
1.9,-4.2,-1.439425566,-0.944688559,0.494737007,0.244764706,0.52370382
2,-4.2,-1.399861878,-1.215315223,0.184546655,0.034057468,0.151850854
2.1,-4.2,-1.330019237,-0.848412156,0.481607081,0.231945381,0.567656979
2.2,-4.2,-1.312339914,-0.799397409,0.512942505,0.263110014,0.641661456
2.3,-4.2,-1.31348241,-0.617869616,0.695612794,0.483877159,1.125824569
2.4,-4.2,-1.31677716,-0.619429648,0.697347512,0.486293553,1.125789691
2.5,-4.2,-1.325598584,-1.009022951,0.316575633,0.100220132,0.31374473
2.6,-4.2,-1.331887622,-1.005873322,0.3260143,0.106285324,0.324110693
2.7,-4.2,-1.379854314,-1.561632991,0.181778677,0.033043487,0.116402943
2.8,-4.2,-1.496168939,-1.869886518,0.373717579,0.139664829,0.199861101
2.9,-4.2,-1.610236094,-2.26902318,0.658787086,0.434000424,0.290339513
3,-4.2,-1.710087034,-2.599567652,0.889480618,0.791175769,0.342164828
3.1,-4.2,-1.814890247,-2.543567419,0.728677172,0.530970421,0.286478419
3.2,-4.2,-1.939004016,-2.98766923,1.048665214,1.099698731,0.350997762
3.3,-4.2,-2.176515332,-2.884270668,0.707755336,0.500917615,0.245384507
3.4,-4.2,-2.357436988,-2.883989811,0.526552823,0.277257875,0.182577907
3.5,-4.2,-2.057992848,-3.934574366,1.876581518,3.521558195,0.476946512
3.6,-4.2,-1.911718733,-3.382787943,1.47106921,2.164044619,0.434868882
3.7,-4.2,-1.759508478,-2.281907558,0.52239908,0.272900798,0.228930869
3.8,-4.2,-1.639973835,-3.08750844,1.447534605,2.095356433,0.468835837
3.9,-4.2,-1.59383601,-2.654130697,1.060294687,1.124224824,0.399488499
4,-4.2,-1.539622823,-1.897036672,0.357413849,0.127744659,0.188406399
4.1,-4.2,-1.388327883,-1.059889436,0.328438447,0.107871813,0.309879914
4.2,-4.2,-1.183800284,-1.454206586,0.270406302,0.073119568,0.185947653
4.3,-4.2,-0.905341693,-0.84608978,0.059251913,0.003510789,0.07003029
4.4,-4.2,-0.548574156,-0.069954887,0.478619269,0.229076404,6.841827488
4.5,-4.2,-0.121730737,0.030649941,0.152380678,0.023219871,4.971646691
4.6,-4.2,-0.048830791,0.450241268,0.499072059,0.24907292,1.10845472
4.7,-4.2,-0.127388815,0.295431525,0.42282034,0.17877704,1.431195739
4.8,-4.2,-0.105400323,0.26972121,0.375121533,0.140716164,1.390775062
4.9,-4.2,0.038053588,0.234448716,0.196395128,0.038571046,0.837689076
5,-4.2,0.079211765,-0.706118405,0.78533017,0.616743475,1.112179153
-5,-4.1,-1.350808541,0.143222645,1.494031186,2.232129185,10.43152908
-4.9,-4.1,-1.741792515,-1.653551936,0.088240579,0.0077864,0.053364262
-4.8,-4.1,-1.378762156,-1.367603779,0.011158377,0.000124509,0.008159071
-4.7,-4.1,-1.078151918,-1.986304283,0.908152365,0.824740719,0.457207072
-4.6,-4.1,-1.066096081,-0.820373893,0.245722188,0.060379394,0.299524632
-4.5,-4.1,-1.305590274,-2.28483963,0.979249356,0.958929301,0.428585597
-4.4,-4.1,-1.456053261,-1.803804636,0.347751375,0.120931019,0.192787716
-4.3,-4.1,-1.155658288,-2.124783278,0.96912499,0.939203246,0.456105336
-4.2,-4.1,-1.024800125,-1.400467992,0.375667867,0.141126347,0.268244522
-4.1,-4.1,-0.924405684,-1.105534673,0.181128989,0.032807711,0.163838361
-4,-4.1,-0.825549467,-1.405620456,0.580070989,0.336482352,0.412679672
-3.9,-4.1,-0.74480359,-0.619444847,0.125358743,0.015714814,0.202372727
-3.8,-4.1,-0.721538194,-0.535596788,0.185941406,0.034574207,0.347166769
-3.7,-4.1,-0.711239428,-0.492656857,0.218582571,0.04777834,0.44368117
-3.6,-4.1,-0.694182288,-0.755256832,0.061074544,0.0037301,0.080865928
-3.5,-4.1,-0.778807854,-1.020397782,0.241589928,0.058365693,0.236760538
-3.4,-4.1,-0.879226753,-1.790958524,0.911731771,0.831254822,0.509074755
-3.3,-4.1,-0.954987791,-1.462867498,0.507879707,0.257941796,0.347180936
-3.2,-4.1,-1.027837229,-1.265581131,0.237743902,0.056522163,0.187853545
-3.1,-4.1,-1.100285066,-0.762766898,0.337518168,0.113918514,0.442491892
-3,-4.1,-1.010051102,-1.169770837,0.159719735,0.025510394,0.136539337
-2.9,-4.1,-0.956136102,-1.37188673,0.415750628,0.172848585,0.303050258
-2.8,-4.1,-1.094975125,-1.135788202,0.040813077,0.001665707,0.035933704
-2.7,-4.1,-0.852347449,-0.630785525,0.221561924,0.049089686,0.351247635
-2.6,-4.1,-0.484650033,-0.515971422,0.031321389,0.000981029,0.060703729
-2.5,-4.1,-0.416913219,-0.400195301,0.016717918,0.000279489,0.041774399
-2.4,-4.1,-0.515201232,-0.233371243,0.281829989,0.079428143,1.207646604
-2.3,-4.1,-0.52965452,0.112611778,0.642266298,0.412505997,5.703366994
-2.2,-4.1,-0.526210185,0.371005118,0.897215303,0.804995301,2.418336729
-2.1,-4.1,-0.509840621,-0.507514477,0.002326144,5.41095E-06,0.004583405
-2,-4.1,-0.480896719,-1.061891317,0.580994598,0.337554723,0.547131885
-1.9,-4.1,-0.437740199,-0.923984289,0.48624409,0.236433315,0.526247141
-1.8,-4.1,-0.396841157,-0.614646375,0.217805218,0.047439113,0.354358583
-1.7,-4.1,-0.342427993,-0.464845836,0.122417843,0.014986128,0.263351489
-1.6,-4.1,-0.290312197,0.296629757,0.586941954,0.344500857,1.978702204
-1.5,-4.1,-0.262929165,0.820760369,1.083689534,1.174383006,1.320348271
-1.4,-4.1,-0.268262829,0.468296915,0.736559744,0.542520256,1.572847739
-1.3,-4.1,-0.350171251,-0.769733906,0.419562655,0.176032821,0.54507493
-1.2,-4.1,-0.578585433,-1.710300326,1.131714893,1.2807786,0.66170536
-1.1,-4.1,-0.994236009,-2.050966024,1.056730015,1.116678325,0.515235261
-1,-4.1,-0.760666176,-1.510520816,0.74985464,0.562281981,0.496421256
-0.9,-4.1,-0.745284661,-1.883232594,1.137947933,1.294925497,0.604252463
-0.8,-4.1,-0.691136918,-0.503686547,0.187450371,0.035137642,0.372156796
-0.7,-4.1,-0.529976999,-0.820242047,0.290265048,0.084253798,0.353877308
-0.6,-4.1,-0.408799767,-0.753653586,0.344853819,0.118924156,0.457576034
-0.5,-4.1,-0.328157518,-0.618594289,0.290436771,0.084353518,0.469510915
-0.4,-4.1,-0.392319437,-0.378305912,0.014013525,0.000196379,0.037042838
-0.3,-4.1,-0.343961513,-0.434100002,0.090138489,0.008124947,0.207644526
-0.2,-4.1,-0.255899126,0.117035136,0.372934262,0.139079964,3.186515393
-0.1,-4.1,-0.079309518,0.354270399,0.433579917,0.187991545,1.223867189
0,-4.1,-0.365438958,-0.312241942,0.053197016,0.002829922,0.17037114
0.1,-4.1,-0.649827164,-0.373711377,0.276115787,0.076239928,0.738847688
0.2,-4.1,-0.79329329,-0.706043363,0.087249927,0.00761255,0.123575876
0.3,-4.1,-0.819996891,-0.347071409,0.472925482,0.223658512,1.362617232
0.4,-4.1,-1.032683214,-1.367991328,0.335308114,0.112431531,0.245109824
0.5,-4.1,-1.19010968,-2.974281788,1.784172108,3.183270112,0.599866534
0.6,-4.1,-1.362540085,-3.149309397,1.786769312,3.192544575,0.567352739
0.7,-4.1,-1.593578538,-3.326484919,1.732906381,3.002964524,0.520942203
0.8,-4.1,-1.925640481,-3.592879534,1.667239053,2.779686061,0.464039787
0.9,-4.1,-2.30727945,-2.962049246,0.654769796,0.428723485,0.221052974
1,-4.1,-2.388987811,-2.864534378,0.475546567,0.226144538,0.166011821
1.1,-4.1,-2.278517411,-3.051848888,0.773331477,0.598041573,0.253397696
1.2,-4.1,-2.974496174,-2.674913645,0.299582529,0.089749692,0.111997084
1.3,-4.1,-2.208004108,-2.96142745,0.753423342,0.567646733,0.254412224
