Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-3.34,1.05,-2.553477287,name192,0.202484567313166,223.609446869656,0.000905527785823806,4.92820396157168,0.0410868886296237,-3.23,1.22,-1.489961505,name420,0.202484567313166,1.063515782,5.25233007192667,-3.04309821896139,-1.38629674513743
0.56,2.87,0.861456752,name193,0.305286750449475,223.609446869656,0.00136526767863895,4.62639279312618,0.0659880741002071,0.4,3.13,1.808454514,name603,0.305286750449475,0.946997762,3.10199430733804,-2.86478219114427,-1.18053454658648
-4.94,3.64,-1.749431491,name194,0.342344855372475,223.609446869656,0.0015309945986854,6.9238172112098,0.049444525314477,-4.6,3.6,-1.672774076,name449,0.342344855372475,0.0766574149999999,0.223918700097292,-2.81502634148023,-1.30588178813834
4.27,0.37,0.080574125,name195,0.274590604354919,223.609446869656,0.00122799196634559,5.39285887911131,0.0509174466660936,4.12,0.14,-1.09145093,name98,0.274590604354919,1.172025055,4.26826350360157,-2.91080447438638,-1.29313338283907
0.22,-3.66,-0.375811636,name196,0.21095023109729,223.609446869656,0.000943386936689908,4.90222011577104,0.0430315706181037,0.24,-3.45,-0.963230252,name44,0.21095023109729,0.587418616,2.78463129878764,-3.0253101418308,-1.36621280222497
1.43,-3.55,-0.415513963,name197,0.216333076527839,223.609446869656,0.000967459468087418,4.99854100963261,0.0432792441056195,1.61,-3.43,-0.5772928,name306,0.216333076527839,0.161778837,0.747822938574912,-3.0143672207842,-1.36372033301297
2.42,-0.3,0.901191831,name198,0.273130005674953,223.609446869656,0.00122146004785819,4.32542148791381,0.0631452926467719,2.31,-0.05,0.479304165,name213,0.273130005674953,0.421887666,1.54464049073422,-2.91312073358493,-1.19965901967289
-0.91,2.26,-0.517947316,name199,0.316227766016838,223.609446869656,0.00141419680806764,4.40504267286635,0.0717876736960348,-0.81,2.56,-0.377744585,name129,0.316227766016838,0.140202731,0.443359964135896,-2.84949014732126,-1.14395011989917
-4.16,2.44,-0.499415606,name200,0.233452350598575,223.609446869656,0.00104401828217328,5.84375231685818,0.0399490495045635,-4,2.27,0.454731435,name460,0.233452350598575,0.954147041,4.08711687225917,-2.98129189618294,-1.39849354926198
-3.79,-1.53,0.027850991,name201,0.234093998214392,223.609446869656,0.00104688778355079,5.22795687839937,0.0447773391516695,-4.01,-1.45,0.195230678,name517,0.234093998214392,0.167379687,0.715010586673424,-2.98009986807908,-1.34894171750289
-1.91,-4.42,-1.010539532,name202,0.182482875908946,223.609446869656,0.000816078562259121,5.69333713466886,0.0320520059839316,-1.94,-4.6,-1.424883366,name269,0.182482875908946,0.414343834,2.27059022352731,-3.0882680305681,-1.49414478485063
-4.09,-0.83,0.620400071,name203,0.256124969497314,223.609446869656,0.00114541211510894,5.31411446322124,0.0481971119120492,-3.93,-0.63,-0.695946217,name616,0.256124969497314,1.316346288,5.13946879362657,-2.94103822763343,-1.31697898496114
1.39,1.28,-2.957772017,name204,0.176918060129541,223.609446869656,0.000791192244362861,4.15721326813301,0.0425568881648919,1.51,1.41,-1.991205573,name128,0.176918060129541,0.966566444,5.46335655778878,-3.10171797854804,-1.37103013593446
2.76,-1.22,-1.275703788,name205,0.220227155455452,223.609446869656,0.000984874112156024,4.57313239673797,0.0481567416706635,2.77,-1,-1.459879994,name289,0.220227155455452,0.184176206,0.836301071133143,-3.00661927802013,-1.31734290551939
3.76,-1.7,0.665868104,name206,0.257099202643649,223.609446869656,0.00114976896657463,5.225688516382,0.0491991058857927,3.7,-1.45,0.61604315,name915,0.257099202643649,0.049824954,0.193796610365454,-2.93938941757844,-1.30804278976099
-0.49,1.25,0.598806143,name207,0.230217288664427,223.609446869656,0.00102955081678022,4.01400048552148,0.057353577682619,-0.48,1.48,1.561617613,name829,0.230217288664427,0.96281147,4.18218577581908,-2.98735221252087,-1.24143948588204
-1.93,-1.68,-0.41490373,name208,0.250599281722833,223.609446869656,0.00112070078089728,4.35799148642763,0.0575033894635386,-2.15,-1.56,0.263164252,name424,0.250599281722833,0.678067982,2.70578581605814,-2.95051032545266,-1.24030655562468
-1.15,2.9,-1.089286089,name209,0.24738633753706,223.609446869656,0.00110633222791013,4.74483087455907,0.0521380727948599,-0.91,2.96,-0.697012067,name216,0.24738633753706,0.392274022,1.58567375185477,-2.95611443624848,-1.28284502591081
-1.6,3.48,-1.860998034,name210,0.191049731745428,223.609446869656,0.000854390252379598,5.16729106571889,0.0369728992068784,-1.73,3.34,-1.742904067,name552,0.191049731745428,0.118093967,0.618132074413793,-3.06834371509302,-1.43211649316014
-2,2.25,-1.771499634,name211,0.186010752377383,223.609446869656,0.000831855518545287,4.67710465326556,0.0397704918250033,-1.85,2.14,-1.65765214,name413,0.186010752377383,0.113847494,0.612047919515017,-3.07995209792487,-1.40043903824298
4.99,-0.44,-0.520101309,name212,0.380131556174965,223.609446869656,0.0016999798599589,5.91950521245174,0.0642167786887583,4.68,-0.22,-1.770572901,name807,0.380131556174965,1.250471592,3.28957586311103,-2.76955622377498,-1.19235148377084
2.31,-0.05,0.479304165,name213,0.186010752377383,223.609446869656,0.000831855518545287,4.27864865305645,0.0434741824955657,2.16,-0.16,1.499355674,name511,0.186010752377383,1.020051509,5.48383088591834,-3.07995209792487,-1.36176857588081
3.91,-3.22,0.490590245,name214,0.281602556806574,223.609446869656,0.00125934999951376,5.86932029760344,0.0479787339126062,4.18,-3.3,0.575600088,name549,0.281602556806574,0.085009843,0.30187880381495,-2.89985355366246,-1.31895121660211
-0.15,3.19,0.845977962,name215,0.177200451466693,223.609446869656,0.000792455121853528,4.78143953394938,0.0370600632316957,-0.32,3.14,0.646264255,name545,0.177200451466693,0.199713707,1.12704965109831,-3.10102532328465,-1.4310938440254
-0.91,2.96,-0.697012067,name216,0.24738633753706,223.609446869656,0.00110633222791013,4.73277304224907,0.0522709065760522,-1.15,2.9,-1.089286089,name209,0.24738633753706,0.392274022,1.58567375185477,-2.95611443624848,-1.2817399675211
-1.62,-1.76,-0.877625585,name217,0.259615099714943,223.609446869656,0.00116102026702957,4.28254982511622,0.0606216180352082,-1.55,-2.01,-0.605966151,name474,0.259615099714943,0.271659434,1.04639304223168,-2.9351601990536,-1.21737247617716
0.67,-2.03,1.210802197,name218,0.180277563773199,223.609446869656,0.000806216223406181,4.16148224487356,0.0433205173457797,0.82,-2.13,1.423732042,name11,0.180277563773199,0.212929845,1.18112226803708,-3.09354846683182,-1.36330636554912
-1.47,2.57,1.024649978,name219,0.284253408071038,223.609446869656,0.00127120482631814,4.65739385928652,0.061032718438501,-1.69,2.39,-0.526909232,name426,0.284253408071038,1.55155921,5.45836625329836,-2.89578446693397,-1.21443728584305
-4.41,1.38,-0.008546066,name220,0.20591260281974,223.609446869656,0.000920858245044396,5.68492796103392,0.0362207936901087,-4.51,1.2,-0.620931745,name178,0.20591260281974,0.612385679,2.97400776161377,-3.0358072190249,-1.44104203741627
2.79,4.25,-0.502669096,name221,0.226715680975093,223.609446869656,0.0010138913366538,6.01884436966998,0.0376676429976414,2.96,4.4,-2.142684221,name464,0.226715680975093,1.640015125,7.23379661233125,-2.99400858782362,-1.42403155434262
2.41,4.83,-1.366760254,name222,0.230217288664427,223.609446869656,0.00102955081678021,6.28873913306092,0.0366078610979643,2.6,4.7,-0.790251136,name776,0.230217288664427,0.576509118,2.50419558559019,-2.98735221252087,-1.43642564507334
1.44,1.76,-1.672957659,name223,0.212132034355964,223.609446869656,0.000948672058920738,4.30563680018861,0.0492684460395432,1.65,1.73,-1.249677539,name904,0.212132034355964,0.42328012,1.9953616212897,-3.02288389043359,-1.30743113545382
-4.33,-0.26,-0.955000103,name224,0.224722050542442,223.609446869656,0.00100497565594102,5.44758691527005,0.0412516686815088,-4.25,-0.05,-1.037918687,name184,0.224722050542442,0.0829185839999999,0.368982855931796,-2.99784445826193,-1.38455847900464
3.54,-3.9,-2.614894867,name225,0.224722050542442,223.609446869656,0.00100497565594102,6.01904028930859,0.0373351962673532,3.42,-3.71,-2.49002409,name939,0.224722050542442,0.124870777,0.555667664559763,-2.99784445826193,-1.42788156128753
-1.12,4.72,-0.401692808,name226,0.249999999999999,223.609446869656,0.00111802074330843,5.90165684271183,0.042360985510151,-1.05,4.48,-1.244614005,name853,0.249999999999999,0.842921197,3.37168478800001,-2.95155013864923,-1.37303394477225
0.39,-4.6,-1.827464342,name227,0.269072480941475,223.609446869656,0.00120331446058412,5.54802970522244,0.0484987455435202,0.59,-4.78,-2.390315056,name898,0.269072480941475,0.562850714,2.09181820463619,-2.91962086422269,-1.31426949460542
-3.72,2.11,0.59372282,name228,0.214709105535839,223.609446869656,0.000960196935065067,5.44272372159494,0.0394488341717482,-3.91,2.01,0.700187743,name97,0.214709105535839,0.106464923,0.495856581090498,-3.01763968462644,-1.40396582693512
0.29,-0.05,-0.060515057,name229,0.191049731745428,223.609446869656,0.000854390252379598,3.82130317384856,0.0499959629094322,0.48,-0.03,1.587125421,name750,0.191049731745428,1.647640478,8.62414442013175,-3.06834371509302,-1.30106506280282
0.55,2.52,-0.721994698,name230,0.310644491340181,223.609446869656,0.00138922794045127,4.45662639875823,0.0697039562092837,0.29,2.35,1.015741467,name735,0.310644491340181,1.737736165,5.59397064310738,-2.85722649064937,-1.15674257181446
3.19,-1.45,-0.95086664,name231,0.233238075793812,223.609446869656,0.0010430600274673,4.83674147325952,0.0482221506117901,3.39,-1.33,0.352802992,name608,0.233238075793812,1.303669632,5.58943743453138,-2.98169069747217,-1.31675342485849
1.84,0.01,1.25718832,name232,0.196977156035922,223.609446869656,0.000880898185624249,4.10895061517436,0.0479385552380418,1.92,-0.17,1.364039183,name297,0.196977156035922,0.106850863,0.542453069941339,-3.05507428452416,-1.31931505877965
1.1,1.56,-2.488076687,name233,0.251793566240283,223.609446869656,0.00112604172035297,4.17126724813699,0.0603638058320866,1.07,1.81,-1.681894541,name839,0.251793566240283,0.806182146,3.20175832146033,-2.9484455183804,-1.21922338652785
-3.97,2.59,-0.267316252,name234,0.242074368738204,223.609446869656,0.00108257666269042,5.78166198351314,0.0418693395477802,-4.16,2.44,-0.499415606,name200,0.242074368738204,0.232099354,0.958793593926536,-2.96554133931222,-1.37810388967043
1.88,2.92,-1.382778645,name235,0.282311884269862,223.609446869656,0.00126252217078478,4.90719939447389,0.0575301432804584,1.62,3.03,-1.568966746,name745,0.282311884269862,0.186188101,0.659512090614021,-2.89876098662321,-1.24010454435039
-1.33,-4.84,0.063909322,name236,0.458911756223351,223.609446869656,0.00205229145122323,5.85722638070945,0.0783496703720994,-1.42,-4.39,0.228447229,name928,0.458911756223351,0.164537907,0.358539315606288,-2.68776096389653,-1.1059628263285
-1.72,1.28,-0.149731889,name237,0.280178514522438,223.609446869656,0.00125298156426171,4.27000381880741,0.0656155184893231,-1.56,1.51,-0.634583175,name644,0.280178514522438,0.484851286,1.73050844682514,-2.90205531894864,-1.18299343505667
3.39,3.32,0.561851144,name238,0.268328157299975,223.609446869656,0.0011999857835004,5.74099626379378,0.046738953479593,3.63,3.44,0.594864607,name808,0.268328157299975,0.033013463,0.123033912401124,-2.92082389910563,-1.33032101601581
-4.17,-3.36,0.583096206,name239,0.223606797749979,223.609446869656,0.000999988152916995,6.11413529777603,0.0365721049436563,-4.27,-3.16,0.395721883,name520,0.223606797749979,0.187374323,0.837963446932006,-3.00000514515325,-1.43685004269432
-4.37,3.09,0.249304518,name240,0.193132079158279,223.609446869656,0.000863702682788968,6.26217560385347,0.0308410513176019,-4.55,3.02,-0.871419072,name187,0.193132079158279,1.12072359,5.80288678548074,-3.06363573141692,-1.51087082602798
4.18,1.3,-1.138044,name241,0.194164878389476,223.609446869656,0.000868321446645571,5.46741799554075,0.0355130847043042,4.14,1.49,-1.374418736,name441,0.194164878389476,0.236374736,1.21739182678473,-3.06131947221837,-1.44961160277939
-1.44,2.24,-0.851113439,name242,0.291547594742265,223.609446869656,0.00130382503433413,4.50725313830943,0.0646840960105511,-1.69,2.39,-0.526909232,name426,0.291547594742265,0.324204207,1.11201125595498,-2.88478068446412,-1.18920248693421
4.03,-2.58,-1.40496552,name243,0.177200451466693,223.609446869656,0.000792455121853528,5.67071052462469,0.0312483683829764,3.98,-2.75,-0.724356294,name158,0.177200451466693,0.680609226,3.84090006750308,-3.10102532328465,-1.50517265418452
-2.88,1.95,-0.836503386,name244,0.223606797749979,223.609446869656,0.000999988152916997,4.92876641498224,0.0453677003378105,-2.92,1.73,-0.284631222,name45,0.223606797749979,0.551872164,2.46804734718782,-3.00000514515325,-1.34325323430928
-4.02,1.08,-0.076555409,name245,0.282311884269863,223.609446869656,0.00126252217078478,5.35296062836872,0.0527393911275405,-4.28,0.97,-0.235313714,name163,0.282311884269863,0.158758305,0.56235076823136,-2.8987609866232,-1.27786488841205
2.55,-4.88,-2.042736053,name246,0.2,223.609446869656,0.000894416594646745,6.22226155283384,0.0321426539694258,2.75,-4.88,-2.096716166,name577,0.2,0.0539801130000002,0.269900565000001,-3.04846015165728,-1.4929182670658
0,4.77,0.743736386,name247,0.21189620100417,223.609446869656,0.00094761739260366,5.8380094401878,0.0362959675168586,0.07,4.57,1.402589679,name849,0.21189620100417,0.658853293,3.1093209310866,-3.0233669768196,-1.44014162241449
-2.93,4.14,-1.45691824,name248,0.189736659610102,223.609446869656,0.000848518084840581,6.0501129661136,0.0313608457681383,-3.11,4.08,-0.860244274,name281,0.189736659610102,0.596673966,3.14474792180979,-3.07133889693762,-1.50361223337655
-0.57,-0.2,-1.710774779,name249,0.211896201004171,223.609446869656,0.000947617392603662,3.84825571090834,0.0550629212096083,-0.37,-0.27,-1.401636243,name440,0.211896201004171,0.309138536,1.45891495239179,-3.0233669768196,-1.25914075204984
-3.71,1.1,-0.485082895,name250,0.277308492477241,223.609446869656,0.00124014658754058,5.15780897848138,0.0537647853253552,-3.59,0.85,-0.500959873,name664,0.277308492477241,0.015876978,0.057253846999666,-2.90652697742055,-1.26950208392919
4.3,-1.99,0.084932052,name251,0.210237960416286,223.609446869656,0.000940201603105059,5.65673421099935,0.03716596053028,4.51,-1.98,-0.383306175,name869,0.210237960416286,0.468238227,2.22718212292801,-3.02677901264672,-1.4298546386552
-2.09,2.63,-3.157337189,name252,0.322490309931942,223.609446869656,0.0014422034240795,4.87168468250339,0.0661968766349274,-2.41,2.67,-1.774355412,name396,0.322490309931942,1.382981777,4.28844444129767,-2.84097347767187,-1.17916250137928
1,-1.68,0.813857496,name253,0.223606797749979,223.609446869656,0.000999988152916997,4.10369452907935,0.054489142933391,1.04,-1.9,0.208050698,name710,0.223606797749979,0.605806798,2.70925036311897,-3.00000514515325,-1.26369002311491
0.1,-2.57,-1.504929423,name254,0.206155281280883,223.609446869656,0.000921943523258444,4.32992382147314,0.0476117571072519,0.15,-2.37,-0.845232308,name740,0.206155281280883,0.659697115,3.20000104242382,-3.03529568229611,-1.32228579063424
4.95,-1.18,-0.43566817,name255,0.270185121722126,223.609446869656,0.0012082902824746,5.96100320247536,0.0453254448194105,4.68,-1.17,-0.496253848,name107,0.270185121722126,0.060585678,0.224237654589692,-2.91782871726103,-1.34365792508866
-4.65,-4.41,-0.890125751,name256,0.325269119345812,223.609446869656,0.00145463049034513,6.99680497397175,0.0464882357813058,-4.42,-4.64,-0.705485344,name76,0.325269119345812,0.184640407,0.567654277698888,-2.83724731347168,-1.33265693488772
1.08,0.92,-1.817871213,name257,0.351283361405006,223.609446869656,0.00157096833931963,4.01364997565944,0.0875221714736823,0.73,0.89,-0.367695659,name265,0.351283361405006,1.450175554,4.12822158214333,-2.80383256747265,-1.05788191578968
-4.26,-2.29,0.189502195,name258,0.263058928759318,223.609446869656,0.00117642135626165,5.74059997411223,0.0458242918763904,-4,-2.25,0.197963357,name131,0.263058928759318,0.00846116199999999,0.0321645117309111,-2.92943710009288,-1.33890423747436
4.47,-3.58,-0.443848431,name259,0.177200451466693,223.609446869656,0.000792455121853528,6.40145260731714,0.0276812877227499,4.52,-3.75,-0.976458371,name91,0.177200451466693,0.53260994,3.0056917778232,-3.10102532328465,-1.55781371053478
-1.57,4.2,-0.015026622,name260,0.19723082923316,223.609446869656,0.000882032633210384,5.6193824151771,0.0350983105724341,-1.74,4.1,-2.113013268,name437,0.19723082923316,2.097986646,10.6372145478323,-3.05451534665841,-1.45471378742954
-3.37,4.25,-1.32388401,name261,0.188679622641132,223.609446869656,0.000843790927809568,6.32898777060937,0.0298119745968422,-3.53,4.35,-1.570431709,name422,0.188679622641132,0.246547699,1.30670019130223,-3.07376514833483,-1.52560925750941
-0.99,-1.74,-0.922752917,name262,0.192353840616713,223.609446869656,0.000860222335458117,4.12955554563427,0.0465797925445192,-0.8,-1.77,-0.03689089,name922,0.192353840616713,0.885862027,4.60537738243126,-3.06538928528776,-1.33180245004288
-4.07,4.32,0.667626977,name263,0.305286750449476,223.609446869656,0.00136526767863895,6.75278593476003,0.0452090075709359,-4.23,4.06,-0.215823844,name186,0.305286750449476,0.883450821,2.89383938116964,-2.86478219114427,-1.34477502650247
3.16,-0.8,0.041128378,name264,0.184390889145858,223.609446869656,0.000824611355768617,4.71562200318765,0.0391021352053268,3.12,-0.98,0.015929345,name544,0.184390889145858,0.025199033,0.136660944131936,-3.08375068880013,-1.40779952693732
0.73,0.89,-0.367695659,name265,0.201246117974981,223.609446869656,0.000899989337625298,3.95388160740485,0.0508983672141539,0.64,1.07,-1.187426925,name421,0.201246117974981,0.819731266,4.07327740901769,-3.04576263571393,-1.29329614931858
0.19,-2.81,0.840910137,name266,0.1802775637732,223.609446869656,0.000806216223406182,4.43976707478815,0.0406051850775982,0.04,-2.91,0.262431473,name541,0.1802775637732,0.578478664,3.20882228432908,-3.09354846683182,-1.39141850566399
-3.31,4.83,-0.258114427,name267,0.190262975904404,223.609446869656,0.000850871814978865,6.69666829690159,0.028411587295198,-3.12,4.84,-0.390008807,name156,0.190262975904404,0.13189438,0.693221470825038,-3.07013586205468,-1.54650450248654
3.63,-2.58,-1.70413816,name268,0.192093727122985,223.609446869656,0.000859059086331708,5.42546162384102,0.0354059691951135,3.78,-2.7,-1.354814529,name841,0.192093727122985,0.349323631,1.81850618566191,-3.06597696424173,-1.45092351283416
-1.94,-4.6,-1.424883366,name269,0.182482875908946,223.609446869656,0.000816078562259121,5.8295765895212,0.0313029382334497,-1.91,-4.42,-1.010539532,name202,0.182482875908946,0.414343834,2.27059022352731,-3.0882680305681,-1.50441489572245
-0.7,0.77,-0.450169504,name270,0.211896201004171,223.609446869656,0.000947617392603662,3.93946437749453,0.0537880738850431,-0.5,0.84,-0.634358168,name801,0.211896201004171,0.184188664,0.869240048321464,-3.0233669768196,-1.26931400723469
0.37,2.01,-0.021265566,name271,0.187882942280559,223.609446869656,0.000840228107133943,4.23310255885513,0.0443842169350543,0.2,2.09,1.524236083,name401,0.187882942280559,1.545501649,8.22587527233927,-3.07560279462735,-1.35277143791695
2.15,0.3,0.290202916,name272,0.211896201004171,223.609446869656,0.000947617392603662,4.23272918381808,0.0500613650914071,2.08,0.1,0.912461579,name620,0.211896201004171,0.622258663,2.93662019446848,-3.0233669768196,-1.30049731206734
-2.52,-0.1,-1.148272157,name273,0.187882942280559,223.609446869656,0.000840228107133944,4.39031640017908,0.0427948523876082,-2.6,-0.27,-1.128816247,name507,0.187882942280559,0.01945591,0.103553360213761,-3.07560279462735,-1.36860846729771
1.86,-2.61,-0.766652346,name274,0.318904374382039,223.609446869656,0.00142616682276367,4.64028420069488,0.0687251816029465,2.07,-2.37,0.800899744,name948,0.318904374382039,1.56755209,4.91542987780442,-2.84582967085989,-1.16288410388095
-4.13,-2.85,1.112922907,name275,0.186815416922694,223.609446869656,0.000835454045157537,5.85871932116676,0.0318867326939106,-4.31,-2.9,0.871892512,name536,0.186815416922694,0.241030395,1.29020612415377,-3.07807743384167,-1.49638997889756
4.53,0.73,-0.09131553,name276,0.250798724079689,223.609446869656,0.00112159270366552,5.61663623521111,0.0446528337561569,4.55,0.48,-0.388316125,name695,0.250798724079689,0.297000595,1.18421892332128,-2.95016482459863,-1.35015097472369
4.11,4.77,0.506582379,name277,0.208086520466848,223.609446869656,0.000930580185139241,7.01593197385152,0.0296591416852942,4.23,4.6,1.598089218,name416,0.208086520466848,1.091506839,5.24544711762767,-3.03124619914458,-1.52784142130272
-4.13,-3.62,-0.52632004,name278,0.263058928759318,223.609446869656,0.00117642135626165,6.22032364106745,0.042290231817291,-4.17,-3.36,0.583096206,name239,0.263058928759318,1.109416246,4.21736776330844,-2.92943710009288,-1.37375993422661
3.09,-3.92,-3.165180683,name279,0.228035085019827,223.609446869656,0.00101979182101707,5.80596810394431,0.0392759796363522,3.23,-3.74,-2.977824926,name818,0.228035085019827,0.187355757,0.821609345700947,-2.99148847550386,-1.40587297381552
3.17,-0.34,0.288124084,name280,0.223606797749979,223.609446869656,0.000999988152916996,4.68923763788448,0.0476851068377199,2.97,-0.24,0.45897612,name737,0.223606797749979,0.170852036,0.764073533180483,-3.00000514515325,-1.32161723999861
-3.11,4.08,-0.860244274,name281,0.189736659610102,223.609446869656,0.000848518084840581,6.09371351537267,0.0311364587671297,-2.93,4.14,-1.45691824,name248,0.189736659610102,0.596673966,3.14474792180979,-3.07133889693762,-1.50673078243419
-3.14,1.89,0.659171343,name282,0.202237484161567,223.609446869656,0.000904422809468566,5.03966604349102,0.0401291439584109,-3.34,1.92,0.573112369,name784,0.202237484161567,0.0860589740000001,0.425534239395739,-3.04362849331759,-1.39654010460964
-2.99,-4.84,-0.901820242,name283,0.22561028345357,223.609446869656,0.00100894790721914,6.3806240812951,0.0353586546674878,-2.77,-4.89,-1.024137616,name725,0.22561028345357,0.122317374,0.542162228279691,-2.99613125615288,-1.45150426745991
-1.53,-3.16,0.64339757,name284,0.237065391822594,223.609446869656,0.0010601761023128,4.81631742205666,0.0492212973208404,-1.74,-3.05,0.441031635,name150,0.237065391822594,0.202365935,0.853629175664067,-2.97462198953673,-1.30784694382588
3.15,2.98,-1.278787613,name285,0.22561028345357,223.609446869656,0.00100894790721914,5.44748445010184,0.0414154983864803,3.37,3.03,0.140323207,name782,0.22561028345357,1.41911082,6.29009812086891,-2.99613125615288,-1.3828371080538
2.12,3.91,-0.030986249,name286,0.336005952328229,223.609446869656,0.00150264649831225,5.55148526539511,0.0605254154996509,2.39,3.71,-0.511418879,name481,0.336005952328229,0.48043263,1.42983368797791,-2.82314317635878,-1.21806222049695
3.58,-2.15,-1.643051267,name287,0.222036033111745,223.609446869656,0.000992963563123395,5.24410966267649,0.0423400819956199,3.36,-2.12,-2.329407454,name355,0.222036033111745,0.686356187,3.09119280047024,-3.00306668768265,-1.37324830526297
-4.34,3.77,-0.798505902,name288,0.310161248385416,223.609446869656,0.00138706683786133,6.59122822153399,0.0470566695554704,-4.23,4.06,-0.215823844,name186,0.310161248385416,0.582682058,1.87864235468881,-2.85790261130236,-1.32737881334497
2.77,-1,-1.459879994,name289,0.210237960416286,223.609446869656,0.000940201603105059,4.54212499100364,0.0462862560657609,2.56,-0.99,-1.954229951,name890,0.210237960416286,0.494349957,2.3513829568226,-3.02677901264672,-1.33454794636643
0.87,1.99,-1.848494291,name290,0.241660919471891,223.609446869656,0.00108072768326625,4.27504055128625,0.0565283338421625,0.77,2.21,-2.428347111,name469,0.241660919471891,0.57985282,2.39944804177344,-2.96628372376506,-1.24773381506737
-0.28,1.51,2.418117523,name291,0.202237484161567,223.609446869656,0.000904422809468567,4.06792136905588,0.0497151900968292,-0.48,1.48,1.561617613,name829,0.202237484161567,0.85649991,4.23511948613713,-3.04362849331759,-1.30351089562679
-2.44,-3.66,-1.654369116,name292,0.220227155455453,223.609446869656,0.000984874112156025,5.38463232604261,0.0408992001905739,-2.43,-3.44,-2.673520327,name432,0.220227155455453,1.019151211,4.62772726139195,-3.00661927802013,-1.38828518480969
2.2,2.15,1.832946539,name293,0.189736659610103,223.609446869656,0.000848518084840583,4.67607548854146,0.0405760471735422,2.26,2.33,-0.048691116,name582,0.189736659610103,1.881637655,9.91710120156353,-3.07133889693762,-1.39173026322514
-2.65,4.02,0.235143721,name294,0.250798724079689,223.609446869656,0.00112159270366552,5.85308817181256,0.0428489571176275,-2.55,3.79,-0.467087597,name90,0.250798724079689,0.702231318,2.79997962739585,-2.95016482459863,-1.36805974371911
-0.99,1.47,0.002827776,name295,0.206155281280883,223.609446869656,0.000921943523258445,4.14203016496352,0.049771554786033,-0.8,1.55,0.522287846,name571,0.206155281280883,0.51946007,2.51975145517735,-3.03529568229611,-1.30301879235929
4.55,-1.8,-1.098439336,name296,0.184390889145858,223.609446869656,0.000824611355768617,5.78361331707123,0.0318816074030398,4.51,-1.98,-0.383306175,name869,0.184390889145858,0.715133161,3.87835410042582,-3.08375068880013,-1.49645979051708
1.92,-0.17,1.364039183,name297,0.196977156035922,223.609446869656,0.000880898185624249,4.13328407866703,0.0476563314514415,1.84,0.01,1.25718832,name232,0.196977156035922,0.106850863,0.542453069941339,-3.05507428452416,-1.32187939236549
0.17,2.89,-0.591825783,name298,0.282842712474619,223.609446869656,0.00126489607856099,4.61699383353706,0.061261228122095,0.21,2.61,-0.707612276,name831,0.282842712474619,0.115786493,0.409367071850543,-2.89794515382529,-1.21281430101128
-2.09,4.6,0.703028977,name299,0.237065391822594,223.609446869656,0.0010601761023128,6.05019933266585,0.039183071298601,-2.3,4.71,-0.196646437,name328,0.237065391822594,0.899675414,3.795051682083,-2.97462198953673,-1.40690152557054
2.78,-0.23,0.015629217,name300,0.190262975904405,223.609446869656,0.000850871814978867,4.48680896140594,0.0424049647624815,2.97,-0.24,0.45897612,name737,0.190262975904405,0.443346903,2.3301795890271,-3.07013586205468,-1.37258329334305
4.75,0.06,-1.588426232,name301,0.28,223.609446869656,0.00125218323250544,5.72901787338783,0.0488739965886026,4.47,0.06,-1.105954409,name563,0.28,0.482471823,1.72311365357143,-2.90233211597904,-1.31092214582127
2.83,0.81,-0.625906408,name302,0.290172362570938,223.609446869656,0.00129767488195649,4.58669671789505,0.0632639087382489,3.12,0.82,-0.393990785,name377,0.290172362570938,0.231915623,0.799234017138016,-2.88683410157144,-1.19884397886022
3.29,2.57,-0.865934134,name303,0.183575597506858,223.609446869656,0.000820965303911626,5.33449000227927,0.0344129612068673,3.2,2.41,-0.585157514,name403,0.183575597506858,0.28077662,1.52948770867822,-3.08567519688559,-1.46327795508992
-0.28,2.83,-0.388497442,name304,0.20591260281974,223.609446869656,0.000920858245044397,4.59625053336519,0.0448001259559233,-0.1,2.73,-0.571187317,name465,0.20591260281974,0.182689875,0.887220463916579,-3.0358072190249,-1.34872076497762
-4.81,-2.76,-0.250440419,name305,0.21095023109729,223.609446869656,0.00094338693668991,6.29612511481934,0.0335047711489678,-4.79,-2.97,-0.77624625,name870,0.21095023109729,0.525805831,2.49255868678095,-3.0253101418308,-1.47489334412353
1.61,-3.43,-0.5772928,name306,0.216333076527839,223.609446869656,0.000967459468087418,4.97432669425514,0.0434899213149154,1.43,-3.55,-0.415513963,name197,0.216333076527839,0.161778837,0.747822938574912,-3.0143672207842,-1.36161137809068
3.35,0.86,0.410012811,name307,0.201246117974981,223.609446869656,0.000899989337625297,4.86648393530896,0.0413534947716219,3.44,1.04,-1.3365134,name472,0.201246117974981,1.746526211,8.67855851618031,-3.04576263571393,-1.38348778246219
0.14,0.58,-0.316913933,name308,0.276586333718787,223.609446869656,0.00123691703365293,3.86339564631947,0.0715915114679703,-0.13,0.52,-0.189493358,name845,0.276586333718787,0.127420575,0.460690061171107,-2.90765942974445,-1.14513846849054
